APP_Libelle_etablissement,Code_postal,Libelle_commune,Synthese_eval_sanit,filtre_activite,Latitude,Longitude,Adress_Rue,Adress_Avenue,Adress_Chemin,Adress_Place,Adress_Boulevard,Adress_Route,Adress_quai
NOYER ISABELLE,26160,Saint-Gervais-sur-Roubion,Satisfaisant,Producteur fermier,44.575678,4.882855,0,0,1,0,0,0,0
MAROLLEAU GAELLE,12260,Villeneuve,Satisfaisant,Restaurant,44.43715,2.030897,1,1,0,0,0,0,0
ECOLE PRIMAIRE PUBLIQUE,78350,Les Loges-en-Josas,Satisfaisant,Restauration collective,48.763751,2.143021,1,0,0,0,0,0,0
PRONTO AL GUSTO,47000,Agen,Très satisfaisant,Restaurant,44.188203,0.616019,0,1,0,0,0,0,0
AUX SAVEURS D'AUVERGNE,03360,Valigny,Satisfaisant,Boucherie-Charcuterie,46.724056,2.812461,1,1,0,0,0,0,0
LA METAIRIE NEUVE,81220,Saint-Paul-Cap-de-Joux,Satisfaisant,Producteur fermier,43.641348,1.987235,1,0,0,0,0,0,0
COLLEGE MARCEL PAGNOL,95560,Montsoult,Très satisfaisant,Restauration collective,49.067872,2.324791,1,0,0,0,0,0,0
PABLOW,75019,Paris 19e  Arrondissement,Satisfaisant,Restaurant,48.882858,2.381242,1,1,0,0,0,0,0
CH SANCERRE,18300,Sancerre,Très satisfaisant,Restauration collective,47.333889,2.839283,1,0,0,0,0,0,0
CHEVRERIE BRONCO,60170,Carlepont,Urgent_Améliorer,Producteur fermier,49.513337,3.038338,1,0,1,0,0,0,0
ECOLE ELEMENTAIRE PUBLIQUE JEAN JAURES,03800,Gannat,Très satisfaisant,Restauration collective,46.097282,3.198146,1,0,0,0,0,0,0
L'AFRODISIAC,75008,Paris 8e  Arrondissement,Très satisfaisant,Restaurant,48.873291,2.311175,1,0,0,0,0,0,0
COLLEGE JACQUES DURAND,81700,Puylaurens,Satisfaisant,Restauration collective,43.567262,2.00458,1,1,0,0,0,0,0
LA COCO ANTILLAISE,33140,Cadaujac,Satisfaisant,Restaurant,44.755026,-0.551734,1,1,1,0,0,0,0
N.U PIZZA,97320,Saint-Laurent-du-Maroni,Satisfaisant,Restaurant,5.490362,-54.032739,1,1,1,0,0,0,0
CAFE HOTEL RESTAURANT LE BEFFROI,47370,Tournon-d'Agenais,Très satisfaisant,Restaurant,44.399694,0.995656,1,0,0,1,0,0,0
CENTRE HOSPITALIER,32120,Mauvezin,Satisfaisant,Restauration collective,43.729792,0.883349,0,0,0,0,0,0,0
SI  POUR L'ENFANCE DU VAL DE BRIANCE,87110,Le Vigen,Très satisfaisant,Restauration collective,45.752804,1.282017,1,0,0,0,0,0,0
SARL LE MOULIN DE LA FORGE,60590,Le Vaumain,Satisfaisant,Restaurant,49.336174,1.866974,0,0,0,0,0,0,0
MAMA BROCHETTE,97650,Bandraboua,Satisfaisant,Restaurant,-12.722315,45.120642,0,1,0,0,0,0,0
FOYER LES COMPAGNONS DU MARAIS,60100,Creil,Satisfaisant,Restauration collective,49.25537,2.458238,1,0,0,0,0,0,0
ROYAL PALACE,75015,Paris 15e  Arrondissement,Très satisfaisant,Restaurant,48.837409,2.296982,1,0,0,0,0,0,0
LA MARINE,58110,Bazolles,Satisfaisant,Restaurant,47.162674,3.621738,0,0,0,0,0,0,0
CHEMS,95140,Garges-lès-Gonesse,Satisfaisant,Boucherie-Charcuterie,48.973765,2.416402,1,0,0,0,0,0,0
KURRY UP WASHINGTON,75008,Paris 8e  Arrondissement,Satisfaisant,Restaurant,48.872698,2.302204,1,0,0,0,0,0,0
R.L.J ENTREPRISE,97128,Goyave,Satisfaisant,Restaurant,16.136645,-61.57375,1,0,0,0,0,0,0
ECOLE PRIMAIRE PUBLIQUE L.DESMOULINS,17540,Vérines,Satisfaisant,Restauration collective,45.88368247734546,1.8146273876131076,1,0,0,0,0,0,0
VYV3 PAYS DE LA LOIRE - POLE PERSONNES AGEES,44300,Nantes,Satisfaisant,Restauration collective,47.261628,-1.572224,1,0,0,0,0,0,0
LES ROTISSERIES OCCITANES,11400,Castelnaudary,Satisfaisant,Restaurant,43.457969,1.998313,1,1,0,0,0,0,0
CAFE LES AMBASSADES,75007,Paris 7e  Arrondissement,Satisfaisant,Restaurant,48.856394,2.320968,1,0,1,0,0,0,0
LE POINT BAR EPHEMERE,57525,Talange,Satisfaisant,Restaurant,49.228817,6.179278,1,0,0,0,0,0,0
LE MASTROQUET,75009,Paris 9e  Arrondissement,Très satisfaisant,Restaurant,48.87622,2.346393,1,0,0,0,0,0,0
LEADER PRICE BY CASINO,61000,Alençon,Satisfaisant,Libre service,48.430952,0.073181,0,0,1,0,1,0,0
HOTEL RENOIR,75014,Paris 14e  Arrondissement,Satisfaisant,Restaurant,48.842699,2.32619,1,0,0,0,0,0,0
G.A.P.,31170,Tournefeuille,Satisfaisant,Restaurant,43.583647,1.34653,0,0,0,0,0,0,0
LE CAFE GOURMAND,31400,Toulouse,Satisfaisant,Alimentation générale,43.578787,1.441352,0,1,0,0,0,0,0
FOL'AVOINE,43200,Saint-Jeures,Satisfaisant,Producteur fermier,45.142217,4.19383,1,0,0,0,0,0,0
ACCOR,92130,Issy-les-Moulineaux,Satisfaisant,Restauration collective,48.832808,2.269206,1,0,0,0,0,0,0
RESTAURANT L'ALOYAU,57000,Metz,Satisfaisant,Restaurant,49.114917,6.178647,1,0,0,0,0,0,0
APAJH- ESAT ALYSE,97122,Baie-Mahault,Urgent_Améliorer,Restauration collective,16.245443,-61.570143,0,0,0,0,0,0,0
CRECHE LA FARANDOLE,13120,Gardanne,Très satisfaisant,Restauration collective,43.456615,5.474505,1,1,0,0,0,0,0
LA TOMATE VERTE,13100,Aix-en-Provence,Très satisfaisant,Restaurant,43.527845,5.446181,1,0,0,0,0,0,0
GAEC DE PERETTO,20240,Ghisonaccia,Très satisfaisant,Producteur fermier,42.04515,9.424203,0,0,0,0,0,0,0
COMMUNAUTE DE COMMUNES PAYS DES SORGUES MONTS DE VAUCLUSE,84800,L'Isle-sur-la-Sorgue,Très satisfaisant,Restauration collective,43.92743,5.052648,1,1,0,0,0,0,0
LA CUISINE D'HERVE,03000,Moulins,Urgent_Améliorer,Restaurant,46.56633,3.334745,1,0,0,0,0,0,0
ECOLE PRIMAIRE,32250,Montréal,Satisfaisant,Restauration collective,43.951598,0.202472,1,0,0,0,0,0,0
LA FERME AUX CANARDS,24290,Montignac-Lascaux,Très satisfaisant,Producteur fermier,45.065946,1.161112,1,0,0,0,0,0,0
CHEZ LI,75003,Paris 3e  Arrondissement,Satisfaisant,Restaurant,48.864376,2.354672,1,1,0,0,0,0,0
PROMALEM,19360,Malemort,Très satisfaisant,Libre service,45.171603,1.556307,1,0,0,0,0,0,0
BAT PETITE ENFANCE-38 RUE DU CLOS,75020,Paris 20e  Arrondissement,Satisfaisant,Restauration collective,48.858149,2.408243,1,0,0,0,0,0,0
MANBOK,75002,Paris 2e  Arrondissement,Satisfaisant,Restaurant,48.867315,2.3361,1,0,0,0,0,0,0
LA RAQUETTE DE L'USSPA,81150,Terssac,Très satisfaisant,Restaurant,43.917678,2.085055,0,1,0,0,0,0,0
EHPAD CANTOU LA POMME D'OR,39200,Saint-Claude,Satisfaisant,Restauration collective,46.386891,5.861392,1,0,0,0,0,0,0
MAIRIE COMMUNE DE MONTLOUIS SUR LOIRE,37270,Montlouis-sur-Loire,Satisfaisant,Restauration collective,47.387505,0.830585,1,0,0,0,0,0,0
RPA RESIDENCE DE LILLOT,40460,Sanguinet,Satisfaisant,Restauration collective,44.482926,-1.072048,0,0,1,0,0,0,0
AU BORD DE L'EAU,13008,Marseille 8e  Arrondissement,Satisfaisant,Restaurant,43.232259,5.353927,1,0,0,0,0,0,0
MAISON DE L'ENFANCE ET DE LA FAMILLE,88190,Golbey,Très satisfaisant,Restauration collective,48.186097,6.420593,1,0,0,0,0,0,0
PAGNOUX JEAN,16230,Maine-de-Boixe,Très satisfaisant,Restaurant,45.847201,0.188414,1,0,0,0,0,0,0
PETIT GRAIN,69002,Lyon 2e  Arrondissement,Satisfaisant,Restaurant,45.753278,4.831857,1,0,1,0,0,0,0
D.T.C. BEACH,66420,Le Barcarès,Satisfaisant,Restaurant,42.828501,3.039366,0,1,0,0,0,0,0
AYANE,60230,Chambly,Satisfaisant,Boulangerie-Pâtisserie,49.166743,2.244768,0,0,0,1,0,0,0
ECOLE ELEMENTAIRE,75011,Paris 11e  Arrondissement,Satisfaisant,Restauration collective,48.859668,2.378865,1,1,0,0,0,0,0
BUREAUX-GUERY FERME DU MONT DE BERNEUIL,60350,Berneuil-sur-Aisne,Satisfaisant,Producteur fermier,49.413886,3.011477,1,0,0,0,0,0,0
EL PASO,09310,Vèbre,Satisfaisant,Restaurant,42.773313,1.703746,1,0,0,0,0,1,0
MAIRIE COMMUNE DE LA COUYERE,35320,La Couyère,Satisfaisant,Restauration collective,47.888599,-1.505433,1,0,0,0,0,0,0
LE BOEUF COURONNE,79220,Champdeniers,Très satisfaisant,Restaurant,46.48596,-0.404479,1,0,1,1,0,0,0
MINI CRECHE RONDE COUTURE,08000,Charleville-Mézières,Satisfaisant,Restauration collective,49.745791,4.721069,1,0,0,0,0,0,0
SARL CORNET,80650,Vignacourt,Urgent_Améliorer,Boucherie-Charcuterie,50.006616,2.194184,1,0,0,0,0,0,0
COLLEGE VICTOR DEMANGE,57220,Boulay-Moselle,Satisfaisant,Restauration collective,49.186591,6.488847,1,0,1,0,0,0,0
JI XIANG EXPRESS,75009,Paris 9e  Arrondissement,Satisfaisant,Restaurant,48.875122,2.344473,1,0,0,0,0,0,0
CENTRE DE LA PETITE ENFANCE,14000,Caen,Très satisfaisant,Restauration collective,49.188554,-0.362971,1,0,0,1,0,0,0
PALAIS DE BONNEUIL,94380,Bonneuil-sur-Marne,Très satisfaisant,Restaurant,48.763878,2.477281,1,1,0,0,0,0,0
CENTRE HOSPITALIER GENERAL,95500,Gonesse,Satisfaisant,Restauration collective,48.994712,2.448838,1,0,0,0,1,0,0
PHU 21,75014,Paris 14e  Arrondissement,Satisfaisant,Restaurant,48.839915,2.323874,1,0,0,0,0,0,0
OKIWU,91540,Mennecy,Très satisfaisant,Restaurant,48.564886,2.441256,1,0,0,0,0,0,0
NICOLAS LE CUISINIER,55320,Dieue-sur-Meuse,Satisfaisant,Restaurant,49.073828,5.433814,1,0,0,0,0,0,0
MAIRIE COMMUNE DE ANNESSE ET BEAULIEU,24430,Annesse-et-Beaulieu,Très satisfaisant,Restauration collective,45.175536,0.595205,1,0,0,0,0,0,0
EHPAD DE MONPAZIER - RESIDENCE LE PERIGORD,24540,Capdrot,Très satisfaisant,Restauration collective,44.692893,0.922265,1,0,0,0,0,1,0
SOGERES,40280,Saint-Pierre-du-Mont,Satisfaisant,Restauration collective,43.870969,-0.48356,1,0,0,0,0,0,0
LE PACHA CAFÉ (Kébab),61300,L'Aigle,Satisfaisant,Restaurant,48.765875,0.626875,0,0,0,0,0,0,1
PATACHOUX DENAIN,59220,Denain,Satisfaisant,Restaurant,50.327542,3.387923,0,0,0,1,0,0,0
EXOTIQUE ORDENER,75018,Paris 18e  Arrondissement,Très satisfaisant,Libre service,48.892249,2.345306,1,0,0,0,0,0,0
RESIDENCE AUTONOMIE AVENIR,93130,Noisy-le-Sec,Satisfaisant,Restauration collective,48.88446,2.456391,1,1,0,0,0,0,0
AU BOURGEON D'OR,75013,Paris 13e  Arrondissement,Satisfaisant,Restaurant,48.829825,2.356832,0,1,1,0,0,0,0
LE VICTY BEACH,13960,Sausset-les-Pins,Satisfaisant,Restaurant,43.341798,5.113519,0,0,1,0,0,0,0
MAISON FAMILI RURAL CHAROLLAIS BRIONNAIS,71110,Anzy-le-Duc,Très satisfaisant,Restauration collective,46.30271,4.046866,1,0,0,0,0,0,0
ECOLE PRIMAIRE PUBLIQUE,45110,Saint-Martin-d'Abbat,Satisfaisant,Restauration collective,47.861287,2.278057,1,0,0,0,0,0,0
AMBRE,47000,Agen,Très satisfaisant,Restaurant,44.189318,0.615046,0,1,0,0,0,0,0
BOUCHERIE CHARCUTERIE DES MONTS BREYSSE,43150,Le Monastier-sur-Gazeille,Satisfaisant,Boucherie-Charcuterie,44.935702,3.995698,0,0,0,1,0,0,0
ECOLE PRIMAIRE PUBLIQUE,55270,Varennes-en-Argonne,Satisfaisant,Restauration collective,49.227373,5.035103,1,0,0,0,0,0,0
CHEZ CUSS,16270,Terres-de-Haute-Charente,Satisfaisant,Restaurant,45.886082,0.579139,1,0,0,0,0,0,0
CENTRE MEDICAL REY LEROUX,35340,La Bouëxière,Très satisfaisant,Restauration collective,48.18593,-1.461889,1,0,0,0,0,0,0
L'ATELIER BIO,42720,Briennon,Satisfaisant,Restaurant,46.147968,4.086415,1,0,0,0,0,0,0
LES ARTS PLAGE,66420,Le Barcarès,Satisfaisant,Restaurant,42.832728,3.040499,1,1,0,1,0,0,0
MOMENT DIVIN,75015,Paris 15e  Arrondissement,Très satisfaisant,Restaurant,48.844018,2.307809,1,0,0,0,0,0,0
RESTAURATION COLLECTIVE,93390,Clichy-sous-Bois,Satisfaisant,Restauration collective,48.905884,2.552493,0,0,0,0,1,0,0
KING TACOS,69008,Lyon 8e  Arrondissement,Satisfaisant,Restaurant,45.736293,4.869163,0,1,0,0,0,0,0
LA TABLE DES TERNES,75017,Paris 17e  Arrondissement,Satisfaisant,Restaurant,48.881537,2.292567,1,0,0,0,0,0,0
RESIDENCE AUTONOMIE LES TAMARIS,49390,Vernoil-le-Fourrier,Satisfaisant,Restauration collective,47.385656,0.077204,1,0,1,0,0,0,0
ECOLE PRIMAIRE,32190,Vic-Fezensac,Satisfaisant,Restauration collective,43.771873,0.312902,1,0,0,0,0,1,0
CLINALLIANCE ISSY LES MOULINEAUX,92130,Issy-les-Moulineaux,Satisfaisant,Restauration collective,48.823073,2.276124,1,1,0,0,0,0,0
CUISINE CENTRALE JEAN TAVERNIER,59950,Auby,Très satisfaisant,Restauration collective,50.416397,3.066881,1,0,1,0,0,0,0
BORDE-HAUTE,31750,Escalquens,Très satisfaisant,Restauration collective,43.515552,1.559469,1,1,0,0,0,0,0
LE DUO D & S,75005,Paris 5e  Arrondissement,Très satisfaisant,Restaurant,48.841336,2.343074,1,0,0,0,0,0,0
COLLEGE LYAUTEY,88140,Contrexéville,Satisfaisant,Restauration collective,48.182069,5.902505,1,0,0,0,0,0,0
LEONELLI JEAN-MAX,20250,Corte,Très satisfaisant,Producteur fermier,42.301762,9.166907,1,0,0,0,0,0,0
MARIE PILA,84200,Carpentras,Très satisfaisant,Restauration collective,44.060525,5.058316,0,1,0,0,0,0,0
DOUCEURS PARISIENNES,75018,Paris 18e  Arrondissement,Très satisfaisant,Restaurant,48.884669,2.342391,0,0,0,1,0,0,0
MANELIK,75008,Paris 8e  Arrondissement,Satisfaisant,Libre service,48.871168,2.307897,1,0,0,0,0,0,0
HOTEL LE DOKHAN'S,75016,Paris 16e  Arrondissement,Très satisfaisant,Restaurant,48.866371,2.286757,1,0,0,0,0,0,0
ETS PUBLIC DE SANTE MENTALE DES FLANDRES,59270,Bailleul,Satisfaisant,Restauration collective,50.744006,2.740133,1,0,0,0,0,1,0
RESIDENCE STELLA ALBI,81000,Albi,Très satisfaisant,Restauration collective,43.926781,2.154384,1,0,0,0,0,0,0
BRETAGNE SAVEURS,72160,La Chapelle-Saint-Rémy,Satisfaisant,Restauration collective,48.107325,0.458789,1,0,0,0,0,0,0
L OASIS,69400,Gleizé,Très satisfaisant,Producteur fermier,46.009388,4.712241,1,0,1,0,0,1,0
MY STORE,38300,Bourgoin-Jallieu,Satisfaisant,Restaurant,45.597284,5.267588,1,1,0,0,0,0,0
REFUGE DE L'OLAN,05800,La Chapelle-en-Valgaudémar,Très satisfaisant,Restaurant,45.88368247734546,1.8146273876131076,1,0,0,0,0,0,0
COLLEGE LEO DESAIVRE,79220,Champdeniers,Très satisfaisant,Restauration collective,46.487229,-0.405009,1,0,0,0,0,1,0
COLLEGE EMILE VERHAEREN,92210,Saint-Cloud,Satisfaisant,Restauration collective,48.848437,2.214154,1,0,0,0,1,0,0
CATERING AND CO,75012,Paris 12e  Arrondissement,Satisfaisant,Restaurant,48.823189,2.456713,1,0,0,0,0,1,0
GRILL BONAVIS,59300,Valenciennes,Satisfaisant,Restaurant,50.339831,3.515668,1,1,0,0,0,0,0
COLLEGE MAXIME ALEXANDRE,67380,Lingolsheim,Satisfaisant,Restauration collective,48.561213,7.681174,1,1,0,0,0,0,0
ECOLE ELEMENTAIRE PUBLIQUE,63190,Lezoux,Très satisfaisant,Restauration collective,45.88368247734546,1.8146273876131076,1,0,0,0,0,0,0
DAILY NEW'S,12640,Rivière-sur-Tarn,Satisfaisant,Restaurant,44.188456,3.132057,1,0,0,0,0,1,0
ASSOCIATION TOM POUCE,33700,Mérignac,Satisfaisant,Restauration collective,44.846835,-0.650131,1,1,0,0,0,0,0
LE POULAILLER DE BEGLES,33130,Bègles,Satisfaisant,Restaurant,44.807661,-0.548775,1,0,0,1,0,0,0
ASSOCIATION LE MAT,07120,Balazuc,Satisfaisant,Restauration collective,44.505234,4.357811,0,0,0,0,0,0,0
ECOLE MATERNELLE PAULINE KERGOMARD ANDILLY,17230,Andilly,Satisfaisant,Restauration collective,46.254961,-1.018588,1,0,0,0,0,0,0
L'HYPER MANTES,78711,Mantes-la-Ville,Satisfaisant,Libre service,48.978809,1.687815,1,0,0,0,0,0,0
LE LOFT,26800,Portes-lès-Valence,Satisfaisant,Restaurant,44.882019,4.878665,1,1,0,0,0,0,0
HOUSE BERRY BURGER,18390,Saint-Germain-du-Puy,Urgent_Améliorer,Restaurant,47.096981,2.44829,1,0,1,0,0,0,0
SCEA AUGUSTE,86500,Montmorillon,Très satisfaisant,Producteur fermier,46.429425,0.865728,1,0,0,0,0,0,0
LA VIE DE QUARTIER,75018,Paris 18e  Arrondissement,Très satisfaisant,Restaurant,48.888753,2.346339,1,0,0,0,0,0,0
L'ART DE VIVRE,51420,Cernay-lès-Reims,Satisfaisant,Restaurant,49.263665,4.104287,1,0,0,0,0,0,0
MC DONALD'S FACEM,31790,Saint-Jory,Très satisfaisant,Restaurant,43.747445,1.375884,1,0,0,0,0,0,0
RESTAURANT SCOLAIRE,44110,Noyal-sur-Brutz,Satisfaisant,Restauration collective,47.776244,-1.346242,1,0,0,1,0,0,0
La taverne des 3 fontaines,52700,Ecot-la-Combe,Très satisfaisant,Restaurant,48.207896,5.383231,1,0,0,0,0,0,0
LE COSY,93190,Livry-Gargan,Satisfaisant,Restaurant,48.929681,2.540886,1,1,0,0,0,0,0
ASSOCIATION PILOTIN,92140,Clamart,Satisfaisant,Restauration collective,48.803633,2.256378,1,0,0,0,0,0,0
STARUS,97438,Sainte-Marie,Très satisfaisant,Restauration collective,-20.893696,55.535119,1,0,0,0,0,0,0
LA PIETA,75015,Paris 15e  Arrondissement,Très satisfaisant,Restaurant,48.84608,2.278661,0,1,0,0,0,0,0
TRESOR DES GOURMETS,75012,Paris 12e  Arrondissement,Très satisfaisant,Restaurant,48.844539,2.404858,0,1,0,0,0,0,0
DES TROIS SOURCES,73110,Presle,Satisfaisant,Producteur fermier,45.450095,6.131052,1,0,0,0,0,0,0
BULKI,24000,Périgueux,Satisfaisant,Restaurant,45.18513,0.71852,1,0,0,1,0,0,0
ECOLE MATERNELLE PUBLIQUE CURIE,94480,Ablon-sur-Seine,Satisfaisant,Restauration collective,48.723813,2.420264,1,0,0,0,0,0,0
FERME DU TREFLE BLANC,44240,La Chapelle-sur-Erdre,Très satisfaisant,Producteur fermier,47.297597,-1.57459,0,0,0,0,0,0,0
EIB MONCEAU,75008,Paris,Satisfaisant,Restauration collective,48.878354,2.306368,0,1,0,0,0,0,0
AUX DELICES DES BEAUX ARTS,37000,Tours,Satisfaisant,Restaurant,47.394694,0.692479,1,0,0,1,0,0,0
GAEC DE LA BUTTE DE SUIN,71220,Suin,Très satisfaisant,Producteur fermier,46.433221,4.470685,1,0,0,0,0,0,0
AUTEUIL PETITE ENFANCE,13004,Marseille 4e  Arrondissement,Satisfaisant,Restauration collective,43.297155,5.401935,1,0,0,0,0,0,0
LES LEGUMES DU PATIS,72320,Berfay,Très satisfaisant,Producteur fermier,47.997957,0.770952,0,0,0,0,0,0,0
MAGASIN DE PRODUCTEURS BIO DU VENDOMOIS,41100,Naveil,Satisfaisant,Libre service,47.799494,1.028502,1,0,0,0,0,0,0
ALI RESTO,97231,Le Robert,Très satisfaisant,Restaurant,14.683196,-60.946478,0,0,0,0,0,0,0
PARIS TEXEL MONTPARNASSE,75014,Paris 14e  Arrondissement,Satisfaisant,Restaurant,48.83696,2.319853,1,0,0,0,0,0,0
LA PIRANDELLE,75013,Paris 13e  Arrondissement,Satisfaisant,Restauration collective,48.837026,2.356962,1,0,0,0,0,0,0
O P'TIT MARCHE... DE MAEVA,94120,Fontenay-sous-Bois,Très satisfaisant,Restaurant,48.848972,2.460101,1,0,0,0,0,0,0
LES BOCAUX DU BISTROT,73200,Grignon,Satisfaisant,Restauration collective,45.652511,6.374468,1,0,1,0,0,0,0
BOUDARD AXEL,33510,Andernos-les-Bains,Satisfaisant,Restaurant,44.752585,-1.099556,0,0,0,0,0,0,1
FDLM,06270,Villeneuve-Loubet,Satisfaisant,Restaurant,43.626838,7.133427,1,0,0,0,0,1,0
ECOLE MATERNELLE AIRE STAT COURTINE,84000,Avignon,Très satisfaisant,Restauration collective,43.928879,4.779738,0,0,1,0,0,0,0
MAIRIE COMMUNE DE SOLLIES TOUCAS,83210,Solliès-Toucas,Très satisfaisant,Restauration collective,43.203456,6.025618,1,1,0,0,0,0,0
ECO OBER,75011,Paris 11e  Arrondissement,Très satisfaisant,Libre service,48.864583,2.372462,1,0,0,0,0,0,0
CLINIQUE FSEF SCEAUX,92330,Sceaux,Satisfaisant,Restauration collective,48.776081,2.295252,1,0,0,0,0,0,0
U FORNU,20233,Pietracorbara,Très satisfaisant,Restaurant,42.837609,9.479005,1,0,0,0,0,0,0
DOMINO'S PIZZAS - SAS TOURS BC,37100,Tours,Très satisfaisant,Restaurant,47.408508,0.681214,1,1,1,0,0,0,0
CRECHE COLLECTIVE DEPARTEMENTALE,94300,Vincennes,Très satisfaisant,Restauration collective,48.841978,2.431754,1,0,0,0,0,0,0
FESTFOOD COMPANY,14123,Fleury-sur-Orne,Satisfaisant,Restaurant,49.140874,-0.367036,1,0,0,0,0,0,0
LES FERLEMPINS,60200,Compiègne,Très satisfaisant,Restaurant,49.420726,2.826468,1,0,0,0,0,0,0
ASIA DAILY,60000,Beauvais,Satisfaisant,Restaurant,49.433059,2.089971,1,0,0,0,1,0,0
ESAT LES GENETS D OR,29150,Châteaulin,Très satisfaisant,Restauration collective,48.194327,-4.099131,1,0,0,0,0,0,0
"DRAWING HOUSE ""ZONE PETIT DEJEUNER""",75014,Paris 14e  Arrondissement,Satisfaisant,Restaurant,48.83707,2.32043,1,0,0,0,0,0,0
BISTROT LA PLACE,13150,Tarascon,Satisfaisant,Restaurant,43.802587,4.657203,1,0,0,1,0,0,0
MONTBAREIL-LA VILLENEUVE,22590,Pordic,Satisfaisant,Restauration collective,48.554286,-2.854226,0,0,0,0,0,0,0
OZAR HATORAH PARIS 13,75013,Paris 13e  Arrondissement,Urgent_Améliorer,Restauration collective,48.82628,2.359471,1,0,0,0,0,0,0
RESTAURANT EMERAUDE ST BLAISE,75020,Paris 20e  Arrondissement,Satisfaisant,Restauration collective,48.856462,2.406227,1,0,0,0,0,0,0
LOG-FOYER PERSON AGEES RES BASSELET,02000,Laon,Très satisfaisant,Restauration collective,49.568261,3.619777,1,0,0,0,0,0,0
ECOLE MATERNELLE SUZANNE LANNOY,59161,Escaudoeuvres,Satisfaisant,Restauration collective,50.190517,3.261506,1,0,0,0,0,0,0
RESTAURATION COLLECTIVE,93390,Clichy-sous-Bois,Satisfaisant,Restauration collective,48.905884,2.552493,0,0,0,0,1,0,0
ECOLE PRIMAIRE PUBLIQUE,22940,Saint-Julien,Très satisfaisant,Restauration collective,48.45299,-2.814345,1,0,0,1,0,0,0
SOCIETE EDI 2000,63000,Clermont-Ferrand,Satisfaisant,Restaurant,45.77916,3.080932,1,0,0,0,0,0,0
CARREFOUR MARKET,61800,Tinchebray-Bocage,Satisfaisant,Libre service,48.765515,-0.727874,1,0,1,0,0,1,0
LES P'TITS MILOUS,42540,Saint-Just-la-Pendue,Très satisfaisant,Restauration collective,45.894339,4.244152,1,0,0,0,0,0,0
TABAC LE TOCQUEVILLE,75017,Paris 17e  Arrondissement,Très satisfaisant,Restaurant,48.887416,2.307331,1,0,0,0,1,0,0
RM DELICES,77390,Chaumes-en-Brie,Satisfaisant,Restaurant,48.667488,2.842774,1,1,0,0,0,0,0
FUJI,94400,Vitry-sur-Seine,Très satisfaisant,Restaurant,48.803355,2.404126,1,1,0,0,0,0,0
GAEC FERME DES PARETTES,19230,Beyssac,Satisfaisant,Producteur fermier,45.347898,1.414296,1,0,0,0,0,0,0
KEBAB A L'ETAGE,69720,Saint-Bonnet-de-Mure,Satisfaisant,Restaurant,45.692855,5.02917,0,0,1,0,0,0,0
L'ATELIER GRILL,03400,Yzeure,Très satisfaisant,Restaurant,46.56701,3.354353,1,0,0,1,0,0,0
BURGER HOUSE,83230,Bormes-les-Mimosas,Satisfaisant,Restaurant,43.12311,6.359297,1,0,0,0,1,0,0
L'ONDA,20228,Luri,Satisfaisant,Restaurant,42.887963,9.471958,1,0,0,0,0,0,0
FERME LA TERRE Y SAGE,04330,Barrême,Satisfaisant,Producteur fermier,43.948922,6.372748,0,0,0,0,0,0,1
UNITE CENTRALE DE PRODUCTION ALIMENTAIRE,87200,Saint-Junien,Satisfaisant,Restauration collective,45.885771,0.903189,1,0,1,0,1,0,0
EARL BERTRAND,21510,Quemigny-sur-Seine,Très satisfaisant,Producteur fermier,47.662505,4.666428,1,0,0,0,0,0,0
HOTEL MODERNE,15400,Riom-ès-Montagnes,Satisfaisant,Restaurant,45.284289,2.658555,1,0,0,1,0,0,0
LE PALAIS DE SHAH NAWAZ,93800,Épinay-sur-Seine,Satisfaisant,Restaurant,48.957254,2.309537,1,1,0,0,0,0,0
LE MOULIN A MIEL,75007,Paris 7e  Arrondissement,Très satisfaisant,Libre service,48.857099,2.306353,1,0,0,0,0,0,0
HU 168 LE GRAND BUFFET,72650,Saint-Saturnin,Satisfaisant,Restaurant,48.048188,0.173619,1,0,0,0,0,0,0
IL NIDO,75008,Paris 8e  Arrondissement,Satisfaisant,Restaurant,48.882335,2.324251,1,0,0,0,0,0,0
REGAL & VOUS,26240,Ponsas,Satisfaisant,Restaurant,45.159506,4.836685,0,0,0,1,0,0,0
PICARD SURGELES,75014,Paris 14e  Arrondissement,Très satisfaisant,Libre service,48.830871,2.328849,1,0,0,0,0,0,0
CINDERELLA,20221,Santa-Maria-Poggio,Très satisfaisant,Restaurant,42.352417,9.516423,1,0,0,0,0,0,0
ESRP EPNAK LIMOGES,87000,Limoges,Urgent_Améliorer,Restauration collective,45.833939,1.271406,0,1,0,0,0,0,0
LIGUE DE FOOTBALL DES HAUTS-DE-FRANCE,80000,Amiens,Satisfaisant,Restauration collective,49.889742,2.26825,1,0,0,0,0,0,0
FERME AQUACOLE DE JALADIEU,81260,Fontrieu,Satisfaisant,Producteur fermier,43.62513,2.559179,0,0,0,0,0,0,0
EARL DU MALANDE,14330,Saonnet,Très satisfaisant,Producteur fermier,49.286975,-0.859758,1,0,0,0,0,0,0
CC DES PAYS DE L'AIGLE,61300,Chandai,Satisfaisant,Restauration collective,48.752825,0.741869,1,0,0,0,0,1,0
L EAU VIVE,34500,Béziers,Très satisfaisant,Restaurant,43.347655,3.256038,1,0,0,0,0,0,0
